,panel_name,image_name,lebel,time,LUX,TEMP (Celcius),power
997,w-3-33-2,w-3-33-2.jpg,w,3,2589,27.5,37.267
998,w-3-33-3,w-3-33-3.jpg,w,3,2589,27.5,37.267
999,w-3-33-4,w-3-33-4.jpg,w,3,2589,27.5,37.267
1000,w-3-34-1,w-3-34-1.jpg,w,3,2568,27.4,37.978
1001,w-3-34-2,w-3-34-2.jpg,w,3,2568,27.4,37.978
1002,w-3-34-3,w-3-34-3.jpg,w,3,2568,27.4,37.978
1003,w-3-34-4,w-3-34-4.jpg,w,3,2568,27.4,37.978
1004,w-3-35-1,w-3-35-1.jpg,w,3,2501,27.1,36.0126
1005,w-3-35-2,w-3-35-2.jpg,w,3,2501,27.1,36.0126
1006,w-3-35-3,w-3-35-3.jpg,w,3,2501,27.1,36.0126
1007,w-3-35-4,w-3-35-4.jpg,w,3,2501,27.1,36.0126
