,panel_name,image_name,lebel,time,LUX,TEMP (Celcius),power
741,w-3-31-3,w-3-31-3.jpg,3,3,2701,27.9,36.6424
742,w-3-31-4,w-3-31-4.jpg,3,3,2701,27.9,36.6424
743,w-3-32-1,w-3-32-1.jpg,3,3,2699,27.8,37.9236
744,w-3-32-2,w-3-32-2.jpg,3,3,2699,27.8,37.9236
745,w-3-32-3,w-3-32-3.jpg,3,3,2699,27.8,37.9236
746,w-3-32-4,w-3-32-4.jpg,3,3,2699,27.8,37.9236
747,w-3-33-1,w-3-33-1.jpg,3,3,2589,27.5,37.267
748,w-3-33-2,w-3-33-2.jpg,3,3,2589,27.5,37.267
749,w-3-33-3,w-3-33-3.jpg,3,3,2589,27.5,37.267
750,w-3-33-4,w-3-33-4.jpg,3,3,2589,27.5,37.267
751,w-3-34-1,w-3-34-1.jpg,3,3,2568,27.4,37.978
752,w-3-34-2,w-3-34-2.jpg,3,3,2568,27.4,37.978
753,w-3-34-3,w-3-34-3.jpg,3,3,2568,27.4,37.978
754,w-3-34-4,w-3-34-4.jpg,3,3,2568,27.4,37.978
755,w-3-35-1,w-3-35-1.jpg,3,3,2501,27.1,36.0126
756,w-3-35-2,w-3-35-2.jpg,3,3,2501,27.1,36.0126
757,w-3-35-3,w-3-35-3.jpg,3,3,2501,27.1,36.0126
758,w-3-35-4,w-3-35-4.jpg,3,3,2501,27.1,36.0126
